step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,errorOrig,errorDest,balanceOrigChange,balanceDestChange
9,1,25845.78,20187.0,0.0,201032.0,460552.76,0,0,-5658.779999999999,233674.98,-20187.0,259520.76
9,3,53897.99,106812.0,52914.01,0.0,0.0,0,0,0.0,-53897.99,-53897.99,0.0
9,3,12626.4,16221.16,3594.76,0.0,0.0,0,0,0.0,-12626.4,-12626.4,0.0
9,0,267851.43,3594.76,271446.19,1469231.96,2850940.29,0,0,-535702.86,1113856.9,267851.43,1381708.33
9,0,117887.01,271446.19,389333.2,996741.6,1388537.81,0,0,-235774.02,273909.2000000001,117887.01,391796.2100000001
9,0,199670.9,389333.2,589004.1,532551.6,0.0,0,0,-399341.7999999999,-732222.5,199670.9,-532551.6
9,0,509772.17,589004.1,1098776.27,585187.4,75415.23,0,0,-1019544.34,-1019544.34,509772.17,-509772.17
9,0,155545.58,1098776.27,1254321.86,244270.0,0.0,0,0,-311091.17,-399815.58,155545.5900000001,-244270.0
9,0,302172.61,1254321.86,1556494.47,2840526.75,3022305.18,0,0,-604345.2199999999,-120394.1799999998,302172.6099999999,181778.4300000002
9,0,116246.15,1556494.47,1672740.62,218718.74,2197902.19,0,0,-232492.3000000001,1862937.3,116246.1500000001,1979183.45
9,0,249877.91,1672740.62,1922618.53,395067.39,0.0,0,0,-499755.8199999999,-644945.3,249877.9099999999,-395067.39
9,0,13904.32,1922618.53,1936522.85,325724.58,31963.23,0,0,-27808.64000000006,-307665.67,13904.32000000007,-293761.35
9,0,56848.77,1936522.85,1993371.62,1417331.79,1157491.72,0,0,-113697.54,-316688.8400000001,56848.77000000002,-259840.0700000001
9,0,252533.13,1993371.62,2245904.75,1543793.84,1013084.89,0,0,-505066.2599999999,-783242.0800000001,252533.1299999999,-530708.9500000001
9,0,277989.57,2245904.75,2523894.32,469280.19,90691.79,0,0,-555979.1399999999,-656577.97,277989.5699999998,-378588.4
9,0,144269.83,2523894.32,2668164.15,4331212.55,6060320.66,0,0,-288539.66,1584838.28,144269.8300000001,1729108.11
9,0,78764.69,2668164.15,2746928.85,322022.55,0.0,0,0,-157529.3900000002,-400787.24,78764.70000000019,-322022.55
9,0,305781.37,2746928.85,3052710.21,801314.0,950905.1,0,0,-611562.7299999999,-156190.27,305781.3599999999,149591.1
9,0,117052.29,3052710.21,3169762.51,184756.0,67703.71,0,0,-234104.5899999998,-234104.58,117052.2999999998,-117052.29
9,0,206104.33,3169762.51,3375866.83,4403835.73,4335551.91,0,0,-412208.6500000003,-274388.1500000003,206104.3200000003,-68283.8200000003
9,0,31302.32,3375866.83,3407169.16,55331.0,0.0,0,0,-62604.65000000007,-86633.32,31302.33000000007,-55331.0
9,0,234674.37,3407169.16,3641843.53,878612.61,1310471.94,0,0,-469348.7399999996,197184.96,234674.3699999996,431859.33
9,0,98725.92,3641843.53,3740569.45,155472.0,0.0,0,0,-197451.8400000004,-254197.92,98725.92000000039,-155472.0
9,0,258156.37,3740569.45,3998725.83,540318.87,167982.02,0,0,-516312.7499999999,-630493.22,258156.3799999999,-372336.85
9,0,6103.15,3998725.83,4004828.97,89499.97,0.0,0,0,-12206.29000000013,-95603.12,6103.14000000013,-89499.97
9,0,255273.62,4004828.97,4260102.6,477957.59,499164.77,0,0,-510547.2499999994,-234066.44,255273.6299999994,21207.17999999999
9,0,63385.93,4260102.6,4323488.53,104985.3,41599.37,0,0,-126771.8600000006,-126771.86,63385.93000000063,-63385.93
9,0,287256.22,4323488.53,4610744.75,7886392.59,10404121.5,0,0,-574512.4399999997,2230472.69,287256.2199999997,2517728.91
9,0,179889.25,4610744.75,4790634.0,425576.08,710834.11,0,0,-359778.5,105368.78,179889.25,285258.03
9,0,66652.74,4790634.0,4857286.74,188854.09,0.0,0,0,-133305.4800000002,-255506.83,66652.74000000022,-188854.09
9,0,34842.55,4857286.74,4892129.28,48504.58,240315.52,0,0,-69685.09000000004,156968.39,34842.54000000004,191810.94
9,0,9990.37,4892129.28,4902119.65,584961.1,1490624.7,0,0,-19980.74000000011,895673.23,9990.370000000112,905663.6
9,0,298147.34,4902119.65,5200266.99,554166.93,176924.47,0,0,-596294.6799999999,-675389.8,298147.3399999999,-377242.4600000001
9,0,156021.78,5200266.99,5356288.77,2035999.48,1822519.14,0,0,-312043.5599999994,-369502.1200000001,156021.7799999993,-213480.3400000001
9,0,85491.74,5356288.77,5441780.51,1784905.34,2925852.96,0,0,-170983.4800000002,1055455.88,85491.74000000022,1140947.62
9,0,169559.11,5441780.51,5611339.62,220118.12,852274.79,0,0,-339118.2200000003,462597.5600000001,169559.1100000003,632156.67
9,0,15986.07,5611339.62,5627325.69,21741.0,0.0,0,0,-31972.1400000003,-37727.07,15986.0700000003,-21741.0
9,0,206991.26,5627325.69,5834316.95,340411.75,0.0,0,0,-413982.5199999998,-547403.01,206991.2599999998,-340411.75
9,0,175589.85,5834316.95,6009906.8,376103.37,414410.11,0,0,-351179.6999999996,-137283.11,175589.8499999996,38306.73999999999
9,0,8531.89,6009906.8,6018438.69,85609.0,16071.08,0,0,-17063.7800000006,-78069.81,8531.890000000596,-69537.92
9,0,183873.63,6018438.69,6202312.31,212603.35,0.0,0,0,-367747.2499999992,-396476.98,183873.6199999992,-212603.35
9,0,3384.58,6202312.31,6205696.9,27665.0,114153.02,0,0,-6769.170000000782,83103.44,3384.590000000782,86488.02
9,0,59777.89,6205696.9,6265474.79,862848.62,1112835.3,0,0,-119555.7799999997,190208.79,59777.88999999966,249986.6800000001
9,0,162696.49,6265474.79,6428171.28,330878.57,4010.44,0,0,-325392.9800000002,-489564.62,162696.4900000002,-326868.13
9,0,109893.55,6428171.28,6538064.82,2252447.4,2142553.85,0,0,-219787.09,-219787.0999999998,109893.54,-109893.5499999998
9,0,180909.67,6538064.82,6718974.49,1870952.85,2291939.98,0,0,-361819.34,240077.4599999999,180909.6699999999,420987.1299999999
9,0,132131.59,6718974.49,6851106.08,5391523.36,6052257.44,0,0,-264263.1799999998,528602.4900000001,132131.5899999999,660734.0800000001
9,0,57148.51,6851106.08,6908254.58,159947.84,1074813.25,0,0,-114297.01,857716.9,57148.5,914865.41
9,0,65674.19,6908254.58,6973928.77,516387.72,1349149.24,0,0,-131348.3799999995,767087.3300000001,65674.18999999948,832761.52
9,0,87514.14,6973928.77,7061442.91,661745.18,855308.04,0,0,-175028.2800000006,106048.72,87514.1400000006,193562.86
9,0,206404.32,7061442.91,7267847.23,2985162.45,3720927.38,0,0,-412808.6400000003,529360.6099999996,206404.3200000003,735764.9299999997
9,0,10780.04,7267847.23,7278627.27,20959.77,10179.73,0,0,-21560.07999999911,-21560.08,10780.03999999911,-10780.04
9,0,175643.92,7278627.27,7454271.19,660347.15,318632.77,0,0,-351287.8400000009,-517358.3,175643.9200000009,-341714.38
9,0,343829.19,7454271.19,7798100.37,945056.48,394343.37,0,0,-687658.3699999996,-894542.3,343829.1799999997,-550713.11
9,0,6690.96,7798100.37,7804791.33,34500.0,0.0,0,0,-13381.91999999996,-41190.96,6690.959999999963,-34500.0
9,0,84117.38,7804791.33,7888908.71,162273.34,0.0,0,0,-168234.7599999999,-246390.72,84117.37999999989,-162273.34
9,0,351302.79,7888908.71,8240211.5,694663.88,181381.27,0,0,-702605.5800000001,-864585.3999999999,351302.79,-513282.61
9,1,39676.6,6128.0,0.0,0.0,418532.44,0,0,-33548.6,378855.84,-6128.0,418532.44
9,1,248097.73,81184.0,0.0,44851.36,261318.09,0,0,-166913.73,-31631.00000000003,-81184.0,216466.73
9,1,236353.86,5079.0,0.0,589207.77,156208.16,0,0,-231274.86,-669353.47,-5079.0,-432999.61
9,0,244553.03,10377.14,254930.17,0.0,0.0,0,0,-489106.0600000001,-244553.03,244553.03,0.0
9,1,209603.0,254930.17,45327.16,402179.33,918555.4,0,0,0.01000000000931323,306773.07,-209603.01,516376.07
9,4,250124.83,17095.0,0.0,7338.0,3860482.57,0,0,-233029.83,3603019.74,-17095.0,3853144.57
9,0,252292.01,0.0,252292.01,93714.21,0.0,0,0,-504584.02,-346006.22,252292.01,-93714.21
9,3,25147.5,252292.01,227144.5,0.0,0.0,0,0,0.01000000000931323,-25147.5,-25147.51000000001,0.0
9,1,445475.34,100506.0,0.0,0.0,351275.02,0,0,-344969.34,-94200.32,-100506.0,351275.02
9,0,10568.66,283499.55,294068.21,0.0,0.0,0,0,-21137.32000000003,-10568.66,10568.66000000003,0.0
9,1,13000.96,294068.21,281067.25,264157.53,7418073.54,0,0,2.182787284255028e-11,7140915.05,-13000.96000000002,7153916.01
9,3,33954.41,189.0,0.0,0.0,0.0,0,0,-33765.41,-33954.41,-189.0,0.0
9,3,4104.03,0.0,0.0,0.0,0.0,0,0,-4104.03,-4104.03,0.0,0.0
9,1,594283.92,21029.0,0.0,845773.49,784495.65,0,0,-573254.92,-655561.76,-21029.0,-61277.83999999997
9,1,246950.34,157769.51,0.0,652131.23,654181.12,0,0,-89180.82999999999,-244900.45,-157769.51,2049.890000000014
9,1,230970.12,0.0,0.0,982335.89,1759241.66,0,0,-230970.12,545935.6499999999,0.0,776905.7699999999
9,1,227729.03,20248.0,0.0,0.0,354158.8,0,0,-207481.03,126429.77,-20248.0,354158.8
9,3,5710.09,10002.0,4291.91,0.0,0.0,0,0,0.0,-5710.09,-5710.09,0.0
9,0,253401.44,261820.87,515222.32,404145.0,0.0,0,0,-506802.89,-657546.44,253401.45,-404145.0
9,3,17943.1,515222.32,497279.22,0.0,0.0,0,0,3.637978807091713e-11,-17943.1,-17943.10000000003,0.0
9,1,10651.66,4593.0,0.0,0.0,10651.66,0,0,-6058.66,0.0,-4593.0,10651.66
9,0,18288.23,7704.0,25992.23,0.0,0.0,0,0,-36576.46,-18288.23,18288.23,0.0
9,4,2561259.32,17213.0,0.0,26860.07,2676772.76,0,0,-2544046.32,88653.37000000011,-17213.0,2649912.69
9,3,5095.99,42604.0,37508.01,0.0,0.0,0,0,-1.818989403545856e-12,-5095.99,-5095.989999999998,0.0
9,1,597506.05,37508.01,0.0,3010090.98,3858337.22,0,0,-559998.04,250740.1900000002,-37508.01,848246.2400000002
9,1,237051.97,0.0,0.0,1326192.21,1467553.42,0,0,-237051.97,-95690.76000000004,0.0,141361.21
9,3,14815.3,31337.0,16521.7,0.0,0.0,0,0,0.0,-14815.3,-14815.3,0.0
9,1,296032.55,1082360.57,786328.02,0.0,296032.55,0,0,5.820766091346741e-11,0.0,-296032.55,296032.55
9,1,63274.06,786328.02,723053.97,445470.55,438722.98,0,0,-0.009999999951105565,-70021.63,-63274.05000000005,-6747.570000000007
9,1,378282.26,324966.56,0.0,15549.31,0.0,0,0,-53315.70000000001,-393831.57,-324966.56,-15549.31
9,3,11022.2,0.0,0.0,0.0,0.0,0,0,-11022.2,-11022.2,0.0,0.0
9,1,293806.84,11416.0,0.0,0.0,563759.16,0,0,-282390.84,269952.32,-11416.0,563759.16
9,1,180005.24,8554.0,0.0,0.0,833784.17,0,0,-171451.24,653778.93,-8554.0,833784.17
9,3,15504.0,20791.0,5287.0,0.0,0.0,0,0,0.0,-15504.0,-15504.0,0.0
9,1,237470.09,231220.16,0.0,0.0,349795.19,0,0,-6249.929999999993,112325.1,-231220.16,349795.19
9,1,328342.38,0.0,0.0,4686899.27,8151293.19,0,0,-328342.38,3136051.540000001,0.0,3464393.920000001
9,3,18904.51,113266.0,94361.49,0.0,0.0,0,0,-3.637978807091713e-12,-18904.51,-18904.50999999999,0.0
9,1,136901.57,94361.49,0.0,182381.07,90134.89,0,0,-42540.08,-229147.75,-94361.49,-92246.18000000001
9,1,157537.88,594832.47,437294.59,0.0,347710.24,0,0,-5.820766091346741e-11,190172.36,-157537.8799999999,347710.24
9,4,970386.8,437294.59,0.0,9443869.67,11416949.93,0,0,-533092.21,1002693.46,-437294.59,1973080.26
9,4,1313672.42,0.0,0.0,1364594.13,2965810.52,0,0,-1313672.42,287543.9700000002,0.0,1601216.39
9,0,247184.1,60228.0,307412.1,806218.37,144303.52,0,0,-494368.2,-909098.95,247184.1,-661914.85
9,1,94078.21,8668.0,0.0,312419.82,373461.22,0,0,-85410.21,-33036.81000000004,-8668.0,61041.39999999997
9,0,72398.84,20504.0,92902.84,0.0,0.0,0,0,-144797.68,-72398.84,72398.84,0.0
9,3,7263.8,80064.0,72800.2,0.0,0.0,0,0,2.728484105318785e-12,-7263.8,-7263.800000000003,0.0
9,1,117990.59,22497.0,0.0,0.0,96012.17,0,0,-95493.59,-21978.42,-22497.0,96012.17
9,1,131420.87,26460.0,0.0,0.0,43750.35,0,0,-104960.87,-87670.51999999999,-26460.0,43750.35
9,1,363245.49,114609.0,0.0,159353.89,301220.8,0,0,-248636.49,-221378.58,-114609.0,141866.91
9,3,13489.15,85845.89,72356.74,0.0,0.0,0,0,-5.456968210637569e-12,-13489.15,-13489.14999999999,0.0
9,3,17783.32,72356.74,54573.42,0.0,0.0,0,0,7.275957614183426e-12,-17783.32,-17783.32000000001,0.0
9,3,27020.46,581.0,0.0,0.0,0.0,0,0,-26439.46,-27020.46,-581.0,0.0
9,3,3178.18,1313496.48,1310318.3,0.0,0.0,0,0,-6.502887117676437e-11,-3178.18,-3178.179999999935,0.0
9,1,149305.29,1310318.3,1161013.01,902664.2,1629143.58,0,0,2.91038304567337e-11,577174.0900000001,-149305.29,726479.3800000001
9,0,262105.88,521489.0,783594.88,686469.06,1542838.09,0,0,-524211.76,594263.15,262105.88,856369.03
9,3,6449.63,242453.17,236003.55,0.0,0.0,0,0,-0.009999999975661922,-6449.63,-6449.620000000024,0.0
9,3,18028.23,236003.55,217975.31,0.0,0.0,0,0,0.009999999991123332,-18028.23,-18028.23999999999,0.0
9,0,261272.05,35860.0,297132.05,0.0,0.0,0,0,-522544.1,-261272.05,261272.05,0.0
9,0,485757.19,297132.05,782889.23,574760.51,542279.52,0,0,-971514.37,-518238.18,485757.18,-32480.98999999999
9,0,372838.63,782889.23,1155727.87,2394948.16,2768810.77,0,0,-745677.2700000001,1023.979999999865,372838.6400000001,373862.6099999999
9,0,396725.88,1155727.87,1552453.74,619381.92,2883074.49,0,0,-793451.7499999999,1866966.69,396725.8699999999,2263692.57
9,0,328547.76,1552453.74,1881001.51,721820.11,1085827.62,0,0,-657095.53,35459.75000000012,328547.77,364007.5100000001
9,0,388946.19,1881001.51,2269947.7,1808245.81,2863786.67,0,0,-777892.3800000001,666594.6699999999,388946.1900000002,1055540.86
9,0,301100.56,2269947.7,2571048.26,366301.11,5665.21,0,0,-602201.1199999996,-661736.46,301100.5599999996,-360635.9
9,0,32775.5,2571048.26,2603823.76,1139391.57,2662734.59,0,0,-65551.0,1490567.52,32775.5,1523343.02
9,0,4482.44,2603823.76,2608306.19,842911.09,898872.75,0,0,-8964.870000000166,51479.22000000003,4482.430000000168,55961.66000000003
9,0,291381.55,2608306.19,2899687.75,1406593.33,1915286.27,0,0,-582763.1100000001,217311.39,291381.5600000001,508692.9399999999
9,0,101489.49,2899687.75,3001177.23,156755.26,61095.91,0,0,-202978.97,-197148.84,101489.48,-95659.35
9,0,101130.76,3001177.23,3102308.0,769258.35,637557.57,0,0,-202261.53,-232831.54,101130.77,-131700.78
9,0,286960.2,3102308.0,3389268.2,448364.25,0.0,0,0,-573920.4000000001,-735324.45,286960.2000000002,-448364.25
9,0,130556.46,3389268.2,3519824.66,187909.34,21567.38,0,0,-261112.92,-296898.42,130556.46,-166341.96
9,0,21919.32,3519824.66,3541743.99,159949.0,250672.52,0,0,-43838.65000000007,68804.19999999998,21919.33000000007,90723.51999999999
9,0,381647.48,3541743.99,3923391.47,2919365.04,2951585.52,0,0,-763294.96,-349427.0,381647.48,32220.47999999998
9,0,480611.04,3923391.47,4404002.51,1631554.41,1424757.05,0,0,-961222.0799999996,-687408.3999999999,480611.0399999996,-206797.3599999999
9,0,55862.77,4404002.51,4459865.28,1362878.37,1964212.0,0,0,-111725.5400000005,545470.8599999999,55862.77000000048,601333.6299999999
9,0,116779.29,4459865.28,4576644.57,7611559.23,10201783.05,0,0,-233558.58,2473444.53,116779.29,2590223.82
9,0,66909.4,4576644.57,4643553.97,323857.78,92257.82,0,0,-133818.7999999994,-298509.36,66909.39999999944,-231599.96
9,0,109042.25,4643553.97,4752596.22,389948.07,307049.07,0,0,-218084.5,-191941.25,109042.25,-82899.0
9,0,116355.5,4752596.22,4868951.72,930663.37,1143959.01,0,0,-232711.0,96940.14000000001,116355.5,213295.64
9,0,323445.08,4868951.72,5192396.8,16346410.89,16384768.46,0,0,-646890.1600000001,-285087.5099999997,323445.0800000001,38357.5700000003
9,0,82377.16,5192396.8,5274773.96,123585.66,41208.5,0,0,-164754.3200000002,-164754.32,82377.16000000015,-82377.16
9,0,131341.67,5274773.96,5406115.64,725802.04,1014690.73,0,0,-262683.3499999997,157547.0199999999,131341.6799999997,288888.6899999999
9,0,79385.0,5406115.64,5485500.63,88621.21,0.0,0,0,-158769.9900000002,-168006.21,79384.99000000022,-88621.21
9,0,180752.06,5485500.63,5666252.7,462890.43,67682.78,0,0,-361504.1300000003,-575959.71,180752.0700000003,-395207.65
9,0,226640.28,5666252.7,5892892.98,671584.03,27229.01,0,0,-453280.5600000003,-870995.3,226640.2800000003,-644355.02
9,0,37478.65,5892892.98,5930371.63,1468078.82,687778.64,0,0,-74957.29999999944,-817778.8300000001,37478.64999999944,-780300.18
9,0,20772.3,5930371.63,5951143.93,377070.69,0.0,0,0,-41544.59999999982,-397842.99,20772.29999999981,-377070.69
9,0,43632.43,5951143.93,5994776.36,6009999.38,5605668.91,0,0,-87264.86000000063,-447962.8999999997,43632.43000000063,-404330.4699999997
9,0,212177.21,5994776.36,6206953.57,16022965.81,16384768.46,0,0,-424354.4199999999,149625.4400000004,212177.21,361802.6500000004
9,0,32605.42,6206953.57,6239558.98,107394.18,307701.93,0,0,-65210.83000000015,167702.33,32605.41000000015,200307.75
9,0,135557.15,6239558.98,6375116.13,1371731.18,1550301.43,0,0,-271114.2999999995,43013.10000000001,135557.1499999994,178570.25
9,0,67741.81,6375116.13,6442857.94,690656.94,1651884.58,0,0,-135483.6200000005,893485.8300000001,67741.81000000052,961227.6400000001
9,0,420334.33,6442857.94,6863192.27,1845402.66,2662150.68,0,0,-840668.6599999992,396413.6900000002,420334.3299999991,816748.0200000003
9,0,91457.24,6863192.27,6954649.51,748224.46,927133.86,0,0,-182914.4800000002,87452.16000000002,91457.24000000022,178909.4
9,0,132066.21,6954649.51,7086715.71,654914.24,522848.03,0,0,-264132.4100000001,-264132.4199999999,132066.2000000002,-132066.21
9,0,59477.77,7086715.71,7146193.49,2134929.91,4363508.95,0,0,-118955.5500000003,2169101.27,59477.78000000026,2228579.04
9,0,236822.74,7146193.49,7383016.23,281067.25,44244.51,0,0,-473645.4800000002,-473645.48,236822.7400000002,-236822.74
9,0,100932.03,7383016.23,7483948.26,341649.24,16019.71,0,0,-201864.0599999993,-426561.5599999999,100932.0299999993,-325629.53
9,0,35504.14,7483948.26,7519452.4,108793.25,262704.67,0,0,-71008.2800000006,118407.28,35504.1400000006,153911.42
9,0,108435.07,7519452.4,7627887.47,1011209.82,1128794.38,0,0,-216870.1399999994,9149.489999999932,108435.0699999994,117584.5599999999
9,0,79057.44,7627887.47,7706944.91,4106804.04,3570750.06,0,0,-158114.8800000004,-615111.4199999999,79057.44000000041,-536053.98
9,0,84835.06,7706944.91,7791779.98,2728223.88,2741137.04,0,0,-169670.1300000003,-71921.89999999985,84835.0700000003,12913.16000000015
9,0,38051.43,7791779.98,7829831.4,41600.0,0.0,0,0,-76102.84999999992,-79651.43,38051.41999999993,-41600.0
9,0,36098.04,7829831.4,7865929.45,99112.06,161373.57,0,0,-72196.08999999982,26163.47000000001,36098.04999999981,62261.51000000001
9,0,32237.69,7865929.45,7898167.13,1119420.45,621975.01,0,0,-64475.3699999997,-529683.1299999999,32237.6799999997,-497445.4399999999
9,0,63126.59,7898167.13,7961293.72,1643935.23,1934394.9,0,0,-126253.1799999998,227333.0799999999,63126.58999999985,290459.6699999999
9,0,36612.01,7961293.72,7997905.73,240848.97,345660.59,0,0,-73224.02000000072,68199.61000000002,36612.01000000071,104811.62
9,0,152835.87,7997905.73,8150741.61,189701.17,46331.87,0,0,-305671.7499999999,-296205.17,152835.8799999999,-143369.3
9,0,165917.38,8150741.61,8316658.99,334192.8,580434.4,0,0,-331834.7599999999,80324.22000000003,165917.3799999999,246241.6
9,0,203296.15,8316658.99,8519955.14,5685525.36,5405558.3,0,0,-406592.3000000004,-483263.2100000005,203296.1500000004,-279967.0600000005
9,0,251040.49,8519955.14,8770995.63,900267.55,1557865.11,0,0,-502080.9800000002,406557.0700000001,251040.4900000002,657597.56
9,0,72397.24,8770995.63,8843392.86,5750969.48,6294231.57,0,0,-144794.4699999986,470864.8499999999,72397.22999999858,543262.0899999999
9,0,142499.83,8843392.86,8985892.69,1325032.93,1522104.3,0,0,-284999.66,54571.54000000012,142499.8300000001,197071.3700000001
9,0,556646.98,8985892.69,9542539.67,1560805.45,1652467.31,0,0,-1113293.96,-464985.1199999999,556646.9800000004,91661.8600000001
9,0,94420.08,9542539.67,9636959.75,1380304.07,1285883.99,0,0,-188840.1600000001,-188840.1600000001,94420.08000000007,-94420.08000000007
9,0,591209.0,9636959.75,10228168.74,829315.93,238106.93,0,0,-1182417.99,-1182418.0,591208.9900000002,-591209.0
9,0,350701.5,10228168.74,10578870.24,570442.93,89264.36,0,0,-701403.0,-831880.0700000001,350701.5,-481178.5700000001
9,0,221063.29,10578870.24,10799933.53,527769.59,412117.57,0,0,-442126.5799999991,-336715.3099999999,221063.2899999991,-115652.02
9,0,34347.52,10799933.53,10834281.05,884362.03,532525.44,0,0,-68695.0400000014,-386184.1100000001,34347.52000000142,-351836.5900000001
9,0,231543.91,10834281.05,11065824.96,3552722.27,7026148.91,0,0,-463087.8200000002,3241882.73,231543.9100000001,3473426.64
9,0,390291.48,11065824.96,11456116.45,4380646.77,3688112.67,0,0,-780582.9699999983,-1082825.58,390291.4899999984,-692534.0999999996
9,0,308951.23,11456116.45,11765067.67,2130195.63,2606403.29,0,0,-617902.4500000007,167256.4300000002,308951.2200000007,476207.6600000001
9,0,206649.39,11765067.67,11971717.06,980925.45,1544533.25,0,0,-413298.7800000006,356958.41,206649.3900000006,563607.8
9,0,106551.01,11971717.06,12078268.07,517114.37,2212014.36,0,0,-213102.0199999998,1588348.98,106551.0099999998,1694899.99
9,0,25419.23,12078268.07,12103687.3,697005.74,1189281.12,0,0,-50838.46000000044,466856.1500000001,25419.23000000045,492275.3800000001
9,0,70072.89,12103687.3,12173760.19,2093408.59,4196106.14,0,0,-140145.7799999987,2032624.66,70072.88999999873,2102697.55
9,0,134402.97,12173760.19,12308163.15,464995.09,590466.47,0,0,-268805.9300000009,-8931.590000000055,134402.9600000009,125471.3799999999
9,0,128226.69,12308163.15,12436389.85,1987321.4,1519661.21,0,0,-256453.3899999993,-595886.8799999999,128226.6999999993,-467660.1899999999
9,0,260202.45,12436389.85,12696592.3,2067667.86,2538499.3,0,0,-520404.9000000011,210628.9899999997,260202.4500000011,470831.4399999997
9,0,113225.9,12696592.3,12809818.2,618554.86,1015477.63,0,0,-226451.7999999985,283696.87,113225.8999999985,396922.77
9,0,32008.96,12809818.2,12841827.16,215102.13,45479.05,0,0,-64017.92000000089,-201632.04,32008.96000000089,-169623.08
9,0,183132.29,12841827.16,13024959.46,2089046.54,1954572.54,0,0,-366264.5900000008,-317606.29,183132.3000000007,-134474.0
9,0,122569.84,13024959.46,13147529.3,1985475.89,2266894.08,0,0,-245139.6799999998,158848.3500000002,122569.8399999999,281418.1900000002
9,0,15840.44,13147529.3,13163369.74,1449150.1,1711812.71,0,0,-31680.87999999948,246822.1699999999,15840.43999999948,262662.6099999999
9,0,322042.59,13163369.74,13485412.33,6341880.67,6695776.49,0,0,-644085.1799999999,31853.23000000027,322042.5899999999,353895.8200000003
9,0,39197.98,13485412.33,13524610.31,51429.0,72854.53,0,0,-78395.96000000046,-17772.45,39197.98000000045,21425.53
9,0,432512.77,13524610.31,13957123.08,2199271.01,2297867.73,0,0,-865025.5399999996,-333916.0499999998,432512.7699999996,98596.7200000002
9,0,212662.95,13957123.08,14169786.03,342476.57,389849.6,0,0,-425325.8999999993,-165289.92,212662.9499999993,47373.02999999997
9,0,35596.49,14169786.03,14205382.53,243844.7,1300872.07,0,0,-71192.98999999999,1021430.88,35596.5,1057027.37
9,0,24604.67,14205382.53,14229987.19,328520.0,122555.72,0,0,-49209.33000000015,-230568.95,24604.66000000015,-205964.28
9,0,144467.83,14229987.19,14374455.02,1221977.71,2295362.72,0,0,-288935.66,928917.1800000003,144467.8300000001,1073385.01
9,0,249200.23,14374455.02,14623655.26,427388.02,0.0,0,0,-498400.4700000002,-676588.25,249200.2400000002,-427388.02
9,0,107037.79,14623655.26,14730693.05,3813541.76,5527591.89,0,0,-214075.5800000009,1607012.34,107037.790000001,1714050.13
9,0,31652.71,14730693.05,14762345.76,38059.0,6406.29,0,0,-63305.41999999903,-63305.42,31652.70999999903,-31652.71
9,0,84576.37,14762345.76,14846922.13,255669.0,717195.81,0,0,-169152.740000001,376950.4400000001,84576.37000000104,461526.8100000001
9,1,277314.41,198955.0,0.0,47183.97,56091.47,0,0,-78359.40999999997,-268406.91,-198955.0,8907.5
9,4,818871.67,268.0,0.0,14401.0,1315758.73,0,0,-818603.67,482486.0599999999,-268.0,1301357.73
9,4,2192612.45,0.0,0.0,2386014.57,4654774.36,0,0,-2192612.45,76147.34000000032,0.0,2268759.790000001
9,3,7889.62,9909.0,2019.38,0.0,0.0,0,0,0.0,-7889.62,-7889.62,0.0
9,4,2094085.38,413680.89,0.0,145738.66,2019691.79,0,0,-1680404.49,-220132.2499999998,-413680.89,1873953.13
9,1,231563.96,0.0,0.0,294251.17,1495504.61,0,0,-231563.96,969689.4800000002,0.0,1201253.44
9,2,116.59,21085.0,20968.41,500977.37,2036529.82,0,0,1.4210854715202e-13,1535435.86,-116.5900000000001,1535552.45
9,1,550491.01,118.0,0.0,2330500.87,4320607.99,0,0,-550373.01,1439616.11,-118.0,1990107.12
9,1,378785.98,1625.0,0.0,1163895.76,3178011.67,0,0,-377160.98,1635329.93,-1625.0,2014115.91
9,4,542990.24,30592.0,0.0,41578.0,436542.37,0,0,-512398.24,-148025.87,-30592.0,394964.37
9,1,93879.84,5705.0,0.0,0.0,23302.9,0,0,-88174.84,-70576.94,-5705.0,23302.9
9,1,133503.54,7022.0,0.0,5259391.78,6052257.44,0,0,-126481.54,659362.1200000001,-7022.0,792865.6600000001
9,1,109727.2,22219.0,0.0,192315.82,57669.51,0,0,-87508.2,-244373.51,-22219.0,-134646.31
9,3,1058.44,140165.0,139106.56,0.0,0.0,0,0,2.273736754432321e-12,-1058.44,-1058.440000000002,0.0
9,1,91632.69,5065.0,0.0,5974.0,263822.99,0,0,-86567.69,166216.3,-5065.0,257848.99
9,3,11973.5,0.0,0.0,0.0,0.0,0,0,-11973.5,-11973.5,0.0,0.0
9,3,11844.31,0.0,0.0,0.0,0.0,0,0,-11844.31,-11844.31,0.0,0.0
9,3,41551.76,0.0,0.0,0.0,0.0,0,0,-41551.76,-41551.76,0.0,0.0
9,3,10129.41,0.0,0.0,0.0,0.0,0,0,-10129.41,-10129.41,0.0,0.0
9,3,12009.26,0.0,0.0,0.0,0.0,0,0,-12009.26,-12009.26,0.0,0.0
9,3,23789.32,0.0,0.0,0.0,0.0,0,0,-23789.32,-23789.32,0.0,0.0
9,3,10763.25,0.0,0.0,0.0,0.0,0,0,-10763.25,-10763.25,0.0,0.0
9,3,12307.36,0.0,0.0,0.0,0.0,0,0,-12307.36,-12307.36,0.0,0.0
